cargo_id,origin,destination,distance_km,cargo_type,cargo_weight_tons,pickup_hour,urgency
C21502,Delhi,Bengaluru,2150,Textiles,2.51,17,normal
C21503,Jaipur,Ahmedabad,670,E-commerce Parcels,1.53,0,normal
C21504,Mumbai,Ahmedabad,530,Pharma,0.61,2,normal
C21505,Bengaluru,Chennai,350,FMCG,0.35,0,normal
C21506,Chennai,Bengaluru,350,Furniture,0.78,14,normal
C21507,Bengaluru,Chennai,350,Electronics,1.23,18,normal
C21508,Mumbai,Delhi,1400,Electronics,6.3,7,normal
C21509,Bhubaneswar,Kolkata,440,E-commerce Parcels,0.47,17,normal
C21510,Chennai,Hyderabad,630,FMCG,1.44,22,normal
C21511,Ahmedabad,Mumbai,530,Electronics,0.65,22,normal
C21512,Bengaluru,Hyderabad,570,Furniture,2.12,22,normal
C21513,Jaipur,Delhi,280,Electronics,0.48,14,normal
C21514,Delhi,Kolkata,1500,Auto Parts,3.13,6,normal
C21515,Delhi,Lucknow,550,Textiles,1.77,23,same_day
C21516,Ahmedabad,Jaipur,670,Textiles,1.27,2,normal
C21517,Delhi,Jaipur,280,E-commerce Parcels,4.89,13,urgent
C21518,Bengaluru,Hyderabad,570,E-commerce Parcels,1.11,5,normal
C21519,Ahmedabad,Jaipur,670,Auto Parts,1.29,9,normal
C21520,Delhi,Mumbai,1400,Textiles,2.19,20,normal
C21521,Mumbai,Ahmedabad,530,Industrial Goods,0.71,5,normal
C21522,Jaipur,Ahmedabad,670,E-commerce Parcels,3.73,17,normal
C21523,Bengaluru,Hyderabad,570,Furniture,7.87,5,normal
C21524,Bengaluru,Chennai,350,FMCG,0.59,0,same_day
C21525,Bengaluru,Chennai,350,E-commerce Parcels,1.19,3,normal
C21526,Hyderabad,Bengaluru,570,Auto Parts,4.57,5,same_day
C21527,Bengaluru,Delhi,2150,E-commerce Parcels,0.59,8,normal
C21528,Bengaluru,Chennai,350,E-commerce Parcels,0.48,23,normal
C21529,Delhi,Bengaluru,2150,Furniture,6.49,17,normal
C21530,Delhi,Bengaluru,2150,Industrial Goods,1.27,15,normal
C21531,Ahmedabad,Jaipur,670,E-commerce Parcels,0.86,18,urgent
C21532,Kolkata,Delhi,1500,E-commerce Parcels,0.72,16,same_day
C21533,Pune,Mumbai,150,Auto Parts,4.18,11,normal
C21534,Delhi,Mumbai,1400,Electronics,2.04,0,same_day
C21535,Lucknow,Delhi,550,Textiles,0.25,8,normal
C21536,Ahmedabad,Jaipur,670,FMCG,1.57,10,normal
C21537,Hyderabad,Chennai,630,E-commerce Parcels,3.65,8,urgent
C21538,Bhubaneswar,Kolkata,440,Industrial Goods,2.21,20,normal
C21539,Pune,Mumbai,150,Industrial Goods,0.66,19,normal
C21540,Kolkata,Delhi,1500,Industrial Goods,0.88,15,normal
C21541,Lucknow,Delhi,550,Furniture,1.7,5,normal
C21542,Mumbai,Ahmedabad,530,E-commerce Parcels,1.8,8,normal
C21543,Bhubaneswar,Kolkata,440,FMCG,0.68,19,normal
C21544,Mumbai,Ahmedabad,530,Auto Parts,0.26,15,normal
C21545,Kolkata,Delhi,1500,Auto Parts,4.8,5,same_day
C21546,Kolkata,Bhubaneswar,440,Textiles,1.47,5,normal
C21547,Delhi,Kolkata,1500,FMCG,0.59,19,normal
C21548,Mumbai,Delhi,1400,Electronics,0.86,17,normal
C21549,Ahmedabad,Jaipur,670,E-commerce Parcels,0.74,14,normal
C21550,Mumbai,Bengaluru,980,FMCG,2.65,22,normal
C21551,Jaipur,Delhi,280,Textiles,1.87,16,same_day
C21552,Hyderabad,Chennai,630,Electronics,0.9,14,same_day
C21553,Hyderabad,Chennai,630,E-commerce Parcels,0.66,20,normal
C21554,Ahmedabad,Mumbai,530,E-commerce Parcels,0.33,15,same_day
C21555,Bengaluru,Chennai,350,Furniture,1.91,6,urgent
C21556,Jaipur,Delhi,280,E-commerce Parcels,0.44,10,normal
C21557,Delhi,Lucknow,550,Industrial Goods,2.61,11,normal
C21558,Jaipur,Delhi,280,Textiles,0.35,11,normal
C21559,Chennai,Hyderabad,630,Furniture,1.21,17,normal
C21560,Mumbai,Pune,150,FMCG,0.67,16,normal
C21561,Lucknow,Delhi,550,Auto Parts,0.74,3,normal
C21562,Bengaluru,Mumbai,980,FMCG,2.26,11,normal
C21563,Mumbai,Bengaluru,980,Textiles,2.63,1,same_day
C21564,Lucknow,Delhi,550,Textiles,1.69,14,same_day
C21565,Delhi,Jaipur,280,Furniture,0.49,0,normal
C21566,Delhi,Mumbai,1400,Pharma,0.28,20,normal
C21567,Delhi,Jaipur,280,Textiles,0.56,3,normal
C21568,Bengaluru,Chennai,350,Furniture,0.41,10,normal
C21569,Delhi,Lucknow,550,Pharma,2.29,6,same_day
C21570,Jaipur,Delhi,280,Electronics,2.03,6,normal
C21571,Mumbai,Bengaluru,980,Industrial Goods,1.43,22,same_day
C21572,Delhi,Bengaluru,2150,E-commerce Parcels,0.59,8,normal
C21573,Delhi,Kolkata,1500,Pharma,2.01,0,normal
C21574,Hyderabad,Chennai,630,Auto Parts,1.48,9,same_day
C21575,Delhi,Kolkata,1500,Auto Parts,0.25,15,normal
C21576,Bengaluru,Chennai,350,Auto Parts,0.71,1,normal
C21577,Jaipur,Delhi,280,Electronics,1.93,20,normal
C21578,Lucknow,Delhi,550,E-commerce Parcels,2.97,4,normal
C21579,Mumbai,Ahmedabad,530,Industrial Goods,1.15,7,same_day
C21580,Mumbai,Delhi,1400,E-commerce Parcels,2.13,11,normal
C21581,Pune,Mumbai,150,FMCG,2.33,6,urgent
C21582,Delhi,Mumbai,1400,Electronics,4.01,5,urgent
C21583,Bhubaneswar,Kolkata,440,E-commerce Parcels,3.39,14,same_day
C21584,Bhubaneswar,Kolkata,440,Pharma,0.35,17,normal
C21585,Bengaluru,Mumbai,980,Pharma,0.41,15,normal
C21586,Bengaluru,Hyderabad,570,E-commerce Parcels,3.81,11,normal
C21587,Ahmedabad,Mumbai,530,Furniture,0.71,0,normal
C21588,Delhi,Kolkata,1500,Pharma,1.05,21,normal
C21589,Kolkata,Bhubaneswar,440,Electronics,1.1,11,same_day
C21590,Delhi,Lucknow,550,Furniture,3.95,18,same_day
C21591,Bengaluru,Hyderabad,570,Pharma,2.31,16,normal
C21592,Pune,Mumbai,150,Auto Parts,0.35,13,normal
C21593,Mumbai,Bengaluru,980,Auto Parts,0.7,22,normal
C21594,Kolkata,Delhi,1500,E-commerce Parcels,0.49,10,normal
C21595,Delhi,Bengaluru,2150,E-commerce Parcels,1.99,23,normal
C21596,Jaipur,Delhi,280,FMCG,4.21,0,normal
C21597,Bengaluru,Mumbai,980,FMCG,0.7,3,normal
C21598,Kolkata,Bhubaneswar,440,Auto Parts,0.79,0,normal
C21599,Delhi,Bengaluru,2150,Auto Parts,4.76,9,normal
C21600,Lucknow,Delhi,550,Pharma,5.68,0,normal
C21601,Bengaluru,Delhi,2150,Furniture,0.26,10,normal
C21602,Kolkata,Bhubaneswar,440,Pharma,3.47,8,normal
C21603,Bhubaneswar,Kolkata,440,Industrial Goods,1.11,3,normal
C21604,Delhi,Jaipur,280,Electronics,6.41,12,normal
C21605,Mumbai,Pune,150,E-commerce Parcels,1.27,3,normal
C21606,Mumbai,Bengaluru,980,FMCG,5.94,15,normal
C21607,Bengaluru,Chennai,350,Electronics,5.4,18,urgent
C21608,Delhi,Jaipur,280,FMCG,1.43,16,normal
C21609,Ahmedabad,Jaipur,670,Industrial Goods,3.2,18,normal
C21610,Ahmedabad,Mumbai,530,Pharma,0.93,11,normal
C21611,Kolkata,Delhi,1500,Pharma,0.78,18,normal
C21612,Bhubaneswar,Kolkata,440,Textiles,5.48,10,normal
C21613,Delhi,Bengaluru,2150,Electronics,0.21,18,same_day
C21614,Mumbai,Ahmedabad,530,Electronics,0.96,17,same_day
C21615,Delhi,Bengaluru,2150,Furniture,1.24,22,normal
C21616,Kolkata,Bhubaneswar,440,E-commerce Parcels,0.44,2,normal
C21617,Delhi,Bengaluru,2150,E-commerce Parcels,2.27,0,normal
C21618,Ahmedabad,Jaipur,670,Textiles,0.24,23,normal
C21619,Delhi,Kolkata,1500,E-commerce Parcels,0.72,13,normal
C21620,Mumbai,Delhi,1400,Electronics,0.74,21,normal
C21621,Bhubaneswar,Kolkata,440,Auto Parts,0.66,4,normal
C21622,Mumbai,Delhi,1400,E-commerce Parcels,0.81,12,normal
C21623,Mumbai,Pune,150,Pharma,2.74,20,same_day
C21624,Bengaluru,Chennai,350,Auto Parts,0.47,2,normal
C21625,Chennai,Bengaluru,350,Textiles,0.21,16,normal
C21626,Bengaluru,Mumbai,980,FMCG,1.92,2,normal
C21627,Jaipur,Ahmedabad,670,Textiles,2.97,16,normal
C21628,Delhi,Bengaluru,2150,Pharma,4.22,11,normal
C21629,Bhubaneswar,Kolkata,440,E-commerce Parcels,0.8,11,normal
C21630,Delhi,Mumbai,1400,Textiles,0.49,20,urgent
C21631,Delhi,Bengaluru,2150,E-commerce Parcels,0.26,13,normal
C21632,Kolkata,Bhubaneswar,440,Electronics,0.49,23,normal
C21633,Pune,Mumbai,150,Auto Parts,2.43,6,normal
C21634,Jaipur,Ahmedabad,670,Auto Parts,2.92,14,normal
C21635,Delhi,Mumbai,1400,FMCG,0.29,5,normal
C21636,Bengaluru,Hyderabad,570,Electronics,1.19,23,normal
C21637,Mumbai,Bengaluru,980,Industrial Goods,1.02,13,normal
C21638,Bengaluru,Hyderabad,570,Electronics,5.51,0,normal
C21639,Jaipur,Delhi,280,E-commerce Parcels,1.59,14,normal
C21640,Delhi,Jaipur,280,E-commerce Parcels,3.52,18,normal
C21641,Delhi,Jaipur,280,E-commerce Parcels,2.08,3,normal
C21642,Kolkata,Delhi,1500,Auto Parts,1.28,20,normal
C21643,Hyderabad,Chennai,630,Electronics,4.78,16,normal
C21644,Kolkata,Delhi,1500,Auto Parts,3.19,15,same_day
C21645,Mumbai,Pune,150,Electronics,1.08,20,normal
C21646,Kolkata,Bhubaneswar,440,Furniture,0.74,8,normal
C21647,Delhi,Lucknow,550,FMCG,4.41,20,normal
C21648,Kolkata,Delhi,1500,Auto Parts,2.27,13,normal
C21649,Kolkata,Bhubaneswar,440,Pharma,0.29,4,normal
C21650,Chennai,Bengaluru,350,Textiles,3.39,8,normal
C21651,Bengaluru,Hyderabad,570,Auto Parts,0.51,5,normal
C21652,Pune,Mumbai,150,FMCG,1.19,3,urgent
C21653,Chennai,Bengaluru,350,FMCG,0.38,22,normal
C21654,Delhi,Kolkata,1500,Textiles,1.39,19,normal
C21655,Jaipur,Delhi,280,Textiles,1.02,11,same_day
C21656,Jaipur,Delhi,280,Electronics,2.71,16,same_day
C21657,Lucknow,Delhi,550,Industrial Goods,0.23,13,urgent
C21658,Mumbai,Bengaluru,980,Furniture,1.63,11,normal
C21659,Pune,Mumbai,150,Pharma,0.56,8,normal
C21660,Bengaluru,Hyderabad,570,Industrial Goods,2.48,5,normal
C21661,Delhi,Lucknow,550,FMCG,0.61,6,same_day
C21662,Chennai,Hyderabad,630,Industrial Goods,1.36,18,normal
C21663,Chennai,Hyderabad,630,E-commerce Parcels,0.41,23,normal
C21664,Pune,Mumbai,150,Pharma,3.16,18,normal
C21665,Ahmedabad,Mumbai,530,Industrial Goods,2.03,11,normal
C21666,Lucknow,Delhi,550,Textiles,2.49,2,normal
C21667,Bengaluru,Chennai,350,E-commerce Parcels,0.75,15,normal
C21668,Chennai,Bengaluru,350,Industrial Goods,0.37,2,same_day
C21669,Jaipur,Delhi,280,Industrial Goods,2.58,18,same_day
C21670,Bengaluru,Delhi,2150,Textiles,0.29,11,normal
C21671,Mumbai,Delhi,1400,Pharma,4.62,6,normal
C21672,Bhubaneswar,Kolkata,440,Textiles,0.27,20,normal
C21673,Delhi,Lucknow,550,FMCG,3.04,14,normal
C21674,Jaipur,Ahmedabad,670,Industrial Goods,5.48,3,same_day
C21675,Chennai,Bengaluru,350,E-commerce Parcels,0.54,15,normal
C21676,Hyderabad,Bengaluru,570,Industrial Goods,0.76,8,normal
C21677,Chennai,Hyderabad,630,Pharma,3.11,18,normal
C21678,Bengaluru,Mumbai,980,Pharma,0.31,11,normal
C21679,Mumbai,Delhi,1400,Pharma,0.68,2,normal
C21680,Jaipur,Delhi,280,E-commerce Parcels,1.49,22,normal
C21681,Ahmedabad,Mumbai,530,Auto Parts,1.36,12,normal
C21682,Kolkata,Delhi,1500,Furniture,0.45,2,same_day
C21683,Bengaluru,Chennai,350,Electronics,0.84,2,normal
C21684,Kolkata,Delhi,1500,Industrial Goods,0.94,15,normal
C21685,Bengaluru,Mumbai,980,Auto Parts,0.33,11,normal
C21686,Bengaluru,Hyderabad,570,Auto Parts,3.7,3,same_day
C21687,Chennai,Bengaluru,350,Electronics,1.39,1,normal
C21688,Delhi,Mumbai,1400,Electronics,1.16,0,normal
C21689,Jaipur,Delhi,280,Electronics,2.48,1,normal
C21690,Delhi,Jaipur,280,Industrial Goods,0.9,10,normal
C21691,Bengaluru,Delhi,2150,Auto Parts,2.69,5,same_day
C21692,Bengaluru,Mumbai,980,Industrial Goods,0.45,23,normal
C21693,Hyderabad,Bengaluru,570,E-commerce Parcels,5.98,2,normal
C21694,Kolkata,Bhubaneswar,440,Textiles,0.52,22,normal
C21695,Hyderabad,Chennai,630,Industrial Goods,2.18,3,normal
C21696,Hyderabad,Bengaluru,570,Textiles,1.22,20,normal
C21697,Bengaluru,Delhi,2150,E-commerce Parcels,1.05,6,normal
C21698,Bengaluru,Hyderabad,570,Textiles,0.49,13,normal
C21699,Delhi,Lucknow,550,Pharma,2.14,7,normal
C21700,Mumbai,Delhi,1400,Auto Parts,0.57,2,same_day
C21701,Mumbai,Pune,150,Furniture,1.51,10,normal
C21702,Jaipur,Delhi,280,Auto Parts,5.72,23,normal
C21703,Ahmedabad,Mumbai,530,Furniture,6.73,23,normal
C21704,Mumbai,Bengaluru,980,Pharma,0.31,12,normal
C21705,Bengaluru,Delhi,2150,E-commerce Parcels,3.0,3,same_day
C21706,Jaipur,Delhi,280,Electronics,0.27,23,normal
C21707,Pune,Mumbai,150,E-commerce Parcels,1.11,8,normal
C21708,Bengaluru,Hyderabad,570,Auto Parts,0.42,0,same_day
C21709,Delhi,Lucknow,550,FMCG,1.72,17,same_day
C21710,Pune,Mumbai,150,Pharma,3.74,4,normal
C21711,Bhubaneswar,Kolkata,440,Auto Parts,3.35,19,urgent
C21712,Mumbai,Delhi,1400,Pharma,0.49,6,normal
C21713,Bengaluru,Delhi,2150,Electronics,0.28,6,normal
C21714,Mumbai,Delhi,1400,E-commerce Parcels,1.13,2,normal
C21715,Mumbai,Delhi,1400,E-commerce Parcels,1.05,8,normal
C21716,Hyderabad,Bengaluru,570,Auto Parts,1.24,23,normal
C21717,Delhi,Bengaluru,2150,Industrial Goods,2.41,18,normal
C21718,Chennai,Bengaluru,350,Auto Parts,5.98,21,normal
C21719,Bengaluru,Hyderabad,570,Pharma,0.7,14,same_day
C21720,Hyderabad,Chennai,630,FMCG,1.37,17,normal
C21721,Hyderabad,Bengaluru,570,Auto Parts,0.61,2,normal
C21722,Chennai,Bengaluru,350,FMCG,3.69,14,normal
C21723,Mumbai,Bengaluru,980,Pharma,1.77,10,normal
C21724,Lucknow,Delhi,550,Electronics,1.02,18,normal
C21725,Mumbai,Ahmedabad,530,Auto Parts,0.23,18,normal
C21726,Delhi,Jaipur,280,FMCG,0.67,6,normal
C21727,Delhi,Kolkata,1500,Furniture,1.29,17,normal
C21728,Delhi,Jaipur,280,FMCG,0.56,22,normal
C21729,Bengaluru,Hyderabad,570,E-commerce Parcels,1.68,16,same_day
C21730,Delhi,Mumbai,1400,E-commerce Parcels,0.35,13,normal
C21731,Jaipur,Delhi,280,Pharma,2.49,18,normal
C21732,Jaipur,Delhi,280,Furniture,3.23,19,normal
C21733,Delhi,Jaipur,280,Pharma,0.73,23,normal
C21734,Hyderabad,Chennai,630,Electronics,0.23,23,normal
C21735,Chennai,Hyderabad,630,E-commerce Parcels,0.21,8,normal
C21736,Mumbai,Bengaluru,980,Industrial Goods,1.82,20,normal
C21737,Pune,Mumbai,150,Auto Parts,0.92,5,normal
C21738,Delhi,Mumbai,1400,Industrial Goods,1.09,6,normal
C21739,Mumbai,Pune,150,FMCG,0.36,19,normal
C21740,Mumbai,Ahmedabad,530,Furniture,0.48,9,normal
C21741,Mumbai,Pune,150,Textiles,0.68,11,normal
C21742,Jaipur,Delhi,280,Electronics,0.75,20,normal
C21743,Bhubaneswar,Kolkata,440,Electronics,3.2,6,normal
C21744,Ahmedabad,Mumbai,530,FMCG,1.47,0,same_day
C21745,Delhi,Lucknow,550,Textiles,0.44,0,same_day
C21746,Mumbai,Bengaluru,980,Industrial Goods,3.89,13,normal
C21747,Delhi,Kolkata,1500,Pharma,1.49,8,normal
C21748,Hyderabad,Bengaluru,570,FMCG,1.64,4,normal
C21749,Delhi,Jaipur,280,Furniture,1.69,17,normal
C21750,Mumbai,Bengaluru,980,E-commerce Parcels,1.64,0,normal
C21751,Ahmedabad,Mumbai,530,Pharma,1.66,14,normal
C21752,Delhi,Mumbai,1400,Furniture,5.04,14,urgent
C21753,Jaipur,Ahmedabad,670,Electronics,0.69,3,normal
C21754,Delhi,Bengaluru,2150,Furniture,0.71,4,normal
C21755,Pune,Mumbai,150,Auto Parts,0.38,8,normal
C21756,Chennai,Hyderabad,630,Textiles,3.78,17,normal
C21757,Mumbai,Bengaluru,980,FMCG,3.75,13,normal
C21758,Delhi,Bengaluru,2150,Electronics,2.9,13,urgent
C21759,Hyderabad,Bengaluru,570,Textiles,0.51,21,normal
C21760,Bengaluru,Delhi,2150,E-commerce Parcels,0.35,23,normal
C21761,Jaipur,Delhi,280,Textiles,0.37,20,normal
C21762,Mumbai,Pune,150,FMCG,6.99,12,urgent
C21763,Delhi,Bengaluru,2150,Industrial Goods,0.3,18,normal
C21764,Delhi,Kolkata,1500,FMCG,3.36,12,normal
C21765,Ahmedabad,Mumbai,530,Industrial Goods,0.22,0,normal
C21766,Jaipur,Delhi,280,Industrial Goods,0.69,23,normal
C21767,Mumbai,Ahmedabad,530,Auto Parts,2.1,6,normal
C21768,Bengaluru,Mumbai,980,E-commerce Parcels,0.39,20,urgent
C21769,Delhi,Bengaluru,2150,Industrial Goods,4.96,9,urgent
C21770,Kolkata,Delhi,1500,FMCG,1.11,7,normal
C21771,Delhi,Mumbai,1400,Pharma,2.03,0,normal
C21772,Delhi,Bengaluru,2150,Pharma,2.03,7,normal
C21773,Mumbai,Bengaluru,980,E-commerce Parcels,0.38,19,normal
C21774,Kolkata,Bhubaneswar,440,Textiles,0.43,23,normal
C21775,Bengaluru,Mumbai,980,Industrial Goods,0.32,18,same_day
C21776,Bengaluru,Mumbai,980,Pharma,0.42,0,same_day
C21777,Delhi,Jaipur,280,Auto Parts,3.21,0,normal
C21778,Bengaluru,Mumbai,980,Pharma,1.23,8,normal
C21779,Ahmedabad,Jaipur,670,Industrial Goods,0.61,22,normal
C21780,Lucknow,Delhi,550,Furniture,4.47,8,same_day
C21781,Jaipur,Delhi,280,E-commerce Parcels,1.4,11,normal
C21782,Bengaluru,Delhi,2150,Furniture,1.31,2,same_day
C21783,Chennai,Hyderabad,630,Industrial Goods,2.56,19,normal
C21784,Bengaluru,Mumbai,980,Pharma,1.09,3,same_day
C21785,Mumbai,Bengaluru,980,Textiles,5.95,10,same_day
C21786,Delhi,Lucknow,550,Industrial Goods,0.23,0,same_day
C21787,Ahmedabad,Jaipur,670,Pharma,1.85,11,normal
C21788,Hyderabad,Bengaluru,570,Industrial Goods,0.22,6,same_day
C21789,Delhi,Bengaluru,2150,Pharma,0.25,4,normal
C21790,Delhi,Jaipur,280,Industrial Goods,1.93,8,normal
C21791,Bengaluru,Delhi,2150,E-commerce Parcels,0.85,22,normal
C21792,Delhi,Mumbai,1400,E-commerce Parcels,7.65,20,same_day
C21793,Kolkata,Delhi,1500,Pharma,0.51,5,urgent
C21794,Mumbai,Ahmedabad,530,FMCG,0.33,2,normal
C21795,Mumbai,Pune,150,Auto Parts,4.42,21,normal
C21796,Delhi,Lucknow,550,Industrial Goods,0.74,11,same_day
C21797,Chennai,Bengaluru,350,Textiles,3.15,14,normal
C21798,Chennai,Hyderabad,630,Furniture,0.68,0,same_day
C21799,Jaipur,Ahmedabad,670,FMCG,1.29,17,same_day
C21800,Delhi,Bengaluru,2150,Auto Parts,1.75,21,same_day
C21801,Delhi,Mumbai,1400,Furniture,1.28,23,normal
C21802,Chennai,Hyderabad,630,Industrial Goods,0.56,0,normal
C21803,Mumbai,Bengaluru,980,Auto Parts,2.59,9,normal
C21804,Kolkata,Bhubaneswar,440,FMCG,0.33,21,same_day
C21805,Mumbai,Ahmedabad,530,E-commerce Parcels,1.73,4,normal
C21806,Lucknow,Delhi,550,Industrial Goods,7.24,14,normal
C21807,Delhi,Kolkata,1500,Pharma,0.23,21,same_day
C21808,Bengaluru,Chennai,350,Pharma,0.23,20,normal
C21809,Delhi,Kolkata,1500,Auto Parts,0.69,15,normal
C21810,Hyderabad,Bengaluru,570,Pharma,0.57,2,normal
C21811,Mumbai,Delhi,1400,Furniture,1.16,16,same_day
C21812,Mumbai,Pune,150,FMCG,7.28,20,same_day
C21813,Mumbai,Bengaluru,980,Textiles,0.67,19,urgent
C21814,Bengaluru,Hyderabad,570,Industrial Goods,0.54,7,normal
C21815,Delhi,Bengaluru,2150,E-commerce Parcels,1.91,19,urgent
C21816,Bhubaneswar,Kolkata,440,Electronics,6.72,23,normal
C21817,Hyderabad,Bengaluru,570,Textiles,0.96,7,normal
C21818,Jaipur,Delhi,280,Textiles,1.26,23,normal
C21819,Mumbai,Ahmedabad,530,Auto Parts,0.62,2,normal
C21820,Delhi,Kolkata,1500,FMCG,1.46,2,normal
C21821,Mumbai,Bengaluru,980,Furniture,2.5,2,normal
C21822,Mumbai,Ahmedabad,530,Pharma,0.65,16,urgent
C21823,Mumbai,Ahmedabad,530,Pharma,0.74,1,urgent
C21824,Pune,Mumbai,150,E-commerce Parcels,6.17,5,same_day
C21825,Mumbai,Ahmedabad,530,Auto Parts,0.88,15,normal
C21826,Mumbai,Delhi,1400,FMCG,0.95,15,normal
C21827,Delhi,Jaipur,280,E-commerce Parcels,0.36,10,normal
C21828,Bengaluru,Chennai,350,Furniture,1.92,23,normal
C21829,Chennai,Hyderabad,630,Pharma,1.65,14,normal
C21830,Mumbai,Bengaluru,980,Electronics,2.57,9,normal
C21831,Mumbai,Bengaluru,980,Furniture,2.49,20,same_day
C21832,Mumbai,Delhi,1400,Furniture,4.5,15,normal
C21833,Mumbai,Ahmedabad,530,Industrial Goods,3.43,0,normal
C21834,Bhubaneswar,Kolkata,440,Industrial Goods,1.52,6,same_day
C21835,Mumbai,Bengaluru,980,Textiles,2.34,11,normal
C21836,Mumbai,Ahmedabad,530,Furniture,2.58,21,same_day
C21837,Lucknow,Delhi,550,Electronics,3.87,4,normal
C21838,Mumbai,Bengaluru,980,Pharma,2.94,22,same_day
C21839,Jaipur,Ahmedabad,670,E-commerce Parcels,1.17,0,same_day
C21840,Ahmedabad,Jaipur,670,Pharma,0.35,4,normal
C21841,Mumbai,Delhi,1400,Electronics,4.1,12,urgent
C21842,Jaipur,Ahmedabad,670,FMCG,0.98,0,urgent
C21843,Kolkata,Delhi,1500,Auto Parts,0.22,13,normal
C21844,Lucknow,Delhi,550,Furniture,1.17,0,normal
C21845,Kolkata,Bhubaneswar,440,Industrial Goods,2.18,20,same_day
C21846,Hyderabad,Bengaluru,570,Textiles,0.66,10,normal
C21847,Chennai,Bengaluru,350,Textiles,0.26,16,same_day
C21848,Delhi,Jaipur,280,E-commerce Parcels,1.51,9,normal
C21849,Kolkata,Bhubaneswar,440,Auto Parts,0.77,18,normal
C21850,Kolkata,Bhubaneswar,440,Furniture,1.87,2,normal
C21851,Bengaluru,Delhi,2150,E-commerce Parcels,1.51,11,same_day
C21852,Jaipur,Delhi,280,Electronics,0.62,22,same_day
C21853,Kolkata,Delhi,1500,Furniture,1.03,16,normal
C21854,Jaipur,Delhi,280,E-commerce Parcels,1.21,7,normal
C21855,Jaipur,Ahmedabad,670,Furniture,4.39,14,same_day
C21856,Delhi,Kolkata,1500,E-commerce Parcels,5.9,20,normal
C21857,Delhi,Bengaluru,2150,Pharma,2.08,18,normal
C21858,Mumbai,Bengaluru,980,Pharma,0.23,10,normal
C21859,Bhubaneswar,Kolkata,440,Pharma,2.74,6,normal
C21860,Bengaluru,Chennai,350,Pharma,1.03,0,same_day
C21861,Pune,Mumbai,150,Electronics,4.36,16,normal
C21862,Bengaluru,Chennai,350,Industrial Goods,2.08,6,same_day
C21863,Kolkata,Delhi,1500,E-commerce Parcels,0.51,21,normal
C21864,Pune,Mumbai,150,FMCG,1.33,7,same_day
C21865,Chennai,Hyderabad,630,E-commerce Parcels,1.1,9,normal
C21866,Mumbai,Ahmedabad,530,Textiles,0.59,20,normal
C21867,Bengaluru,Chennai,350,Furniture,1.63,10,normal
C21868,Bengaluru,Delhi,2150,Industrial Goods,0.64,21,normal
C21869,Delhi,Kolkata,1500,Furniture,5.15,4,normal
C21870,Bhubaneswar,Kolkata,440,Textiles,1.14,9,normal
C21871,Chennai,Hyderabad,630,Auto Parts,0.46,23,normal
C21872,Delhi,Kolkata,1500,E-commerce Parcels,0.64,12,normal
C21873,Jaipur,Delhi,280,Pharma,0.74,3,normal
C21874,Chennai,Hyderabad,630,Furniture,0.96,19,normal
C21875,Delhi,Mumbai,1400,Industrial Goods,1.59,10,normal
C21876,Delhi,Jaipur,280,FMCG,3.66,4,same_day
C21877,Mumbai,Delhi,1400,Auto Parts,2.12,22,normal
C21878,Mumbai,Ahmedabad,530,Pharma,0.58,8,normal
C21879,Pune,Mumbai,150,Furniture,0.23,0,normal
C21880,Kolkata,Bhubaneswar,440,E-commerce Parcels,1.92,23,normal
C21881,Bhubaneswar,Kolkata,440,Textiles,1.92,5,normal
C21882,Mumbai,Pune,150,FMCG,0.43,3,urgent
C21883,Delhi,Kolkata,1500,E-commerce Parcels,0.89,5,normal
C21884,Lucknow,Delhi,550,Industrial Goods,0.63,2,normal
C21885,Chennai,Hyderabad,630,Electronics,4.16,19,normal
C21886,Kolkata,Delhi,1500,Textiles,0.7,17,same_day
C21887,Hyderabad,Bengaluru,570,Textiles,4.33,19,normal
C21888,Kolkata,Bhubaneswar,440,Textiles,3.53,3,normal
C21889,Chennai,Hyderabad,630,Textiles,0.35,21,normal
C21890,Mumbai,Pune,150,Furniture,2.91,23,same_day
C21891,Jaipur,Ahmedabad,670,Pharma,0.7,16,same_day
C21892,Bhubaneswar,Kolkata,440,Industrial Goods,0.67,15,normal
C21893,Kolkata,Delhi,1500,E-commerce Parcels,0.38,1,normal
C21894,Lucknow,Delhi,550,Pharma,0.85,0,normal
C21895,Hyderabad,Chennai,630,Textiles,0.93,6,normal
C21896,Ahmedabad,Mumbai,530,Pharma,3.99,13,normal
C21897,Mumbai,Bengaluru,980,Furniture,3.09,12,normal
C21898,Bengaluru,Delhi,2150,Electronics,1.07,4,same_day
C21899,Kolkata,Delhi,1500,FMCG,3.76,14,normal
C21900,Bengaluru,Mumbai,980,Industrial Goods,5.8,6,normal
C21901,Chennai,Hyderabad,630,E-commerce Parcels,2.26,7,normal
C21902,Delhi,Bengaluru,2150,Furniture,4.98,21,normal
C21903,Mumbai,Bengaluru,980,Auto Parts,0.37,4,same_day
C21904,Bhubaneswar,Kolkata,440,Textiles,0.96,13,same_day
C21905,Chennai,Bengaluru,350,Furniture,6.55,15,normal
C21906,Delhi,Kolkata,1500,Furniture,1.3,6,normal
C21907,Delhi,Jaipur,280,Furniture,0.64,2,normal
C21908,Lucknow,Delhi,550,Textiles,2.31,9,normal
